place_id,head_image,user_name,content,user_rating,create_time
18700194,https://ak-d.tripcdn.com/images/0Z81i120008pvgf6fBADB.jpg,汽水盖的天空,"To South Korea, free travel is still the first choice. Because I can go to some niche attractions, although I can&#39;t say that I can see the social state, I can see the different scenery of South Korea and eat more authentic Korean snacks. niche attractions are more attractive.",5.0,2019-10-01 19:02:26
18700194,https://ak-d.tripcdn.com/images/0Z82f3224vgilqx1s95DB.jpg,Ruilin,"Guangtong Bridge is one of the eight scenic spots of Qingxichuan, not far from Qingxi Square at the source of Qingxichuan. In the daytime, whether walking on the bridge or under the bridge, you can see many sculptures of Xiangyun and other patterns on the bridge stone. At night, in the neon, there are toy touting, portrait painting stalls, and another casual atmosphere.",4.0,2018-06-02 09:09:28
18700194,https://ak-d.tripcdn.com/images/Z80q0f0000007dvvxE40D.jpg,gytbc,"Guangtong Bridge is an ancient bridge on Qingxichuan, originally a earth bridge in the Korean period. When the Seoul Municipal Government ruled Qingxichuan in 2003, it moved the Guangtong Bridge to the upper reaches of Qingxichuan, considering the convenience of passage. Now this is the place where visitors have to visit.",5.0,2017-12-30 18:50:00
18700194,https://ak-d.tripcdn.com/images/Z80c0e0000006yr3a08D9.jpg,欲飞的鸟,"The bridge is located in the middle of the city center of Seoul. It was originally a earth bridge in the Korean period. After the floods, Taizong (the third king of Korea) was rebuilt with stone for 10 years (1410). After the restoration, the Seoul Municipal Government repaired the bridge. In the 2003 restoration project of Qingxichuan, the Guangtong Bridge was moved to the upper reaches, and the original site was built as a Guangtong Bridge. When the Guangtong Bridge was restored, the stones with the statues of God were also restored. Now it has become a popular resting place for citizens, especially in the middle of the Qingxichuan Bridge, not only can you feel a quaint, but also because the bridge is a pedestrian bridge, it is prohibited from passing vehicles, so it is very convenient for pedestrians. Every year, there are activities such as re-stepping the Guangtong Bridge on the 15th of the first month, and citizens participate in the enthusiasm. In addition, there is a food alley nearby, where you can have large flowers. Now Qingxichuan has a walkway, and citizens can take a walk while enjoying the scenery of Qingxichuan. Guangtong Bridge has become one of the most beautiful landscapes in the &quot;Qingxi 8 Views&quot;.",5.0,2017-01-01 16:29:11
18700194,https://ak-d.tripcdn.com/images/0a22m2224qpb31yq881DF.jpg,니키트립,Cheonggyecheon Gwangtong Bridge - stop by when you take a walk in Cheonggyecheon,5.0,2022-04-16 10:25:27
18700194,https://ak-d.tripcdn.com/images/1i54412000dex20ub5452.jpg,享受生活2013,"A bridge on the Cheonggyechwa is very close to the bustling business district of Myeongdong and only a few minutes walk away. The stream is very clear and not very urgent. Seoul citizens are happy to play and play in the stream. However, for foreign tourists, it may not be attractive enough. After all, most of the tourists passing through here are still aiming at Myeongdong Commercial Center.",3.0,2016-09-28 10:05:16
18700194,https://ak-d.tripcdn.com/images/1i52g12000dex1hwn04E3.jpg,艾李李,"Guangtong Bridge is a very open traffic, the whole bridge is a moat, the two sides of the bridge are high-rise buildings, here is very prosperous.",5.0,2016-01-07 14:52:03
18700194,https://ak-d.tripcdn.com/images/1i54b12000dex2gdeE7AD.jpg,游在这方天地,"Guangtong Bridge is a bridge on Qingxichuan, a long time, the Korean era is a soil bridge, the bridge building is very ancient, take pictures.",4.0,2016-01-01 19:15:07
18700194,https://ak-d.tripcdn.com/images/Z80g0z000000mp6870B68.jpg,Bolton1984,"Seoul has a long history of a bridge, although it can&#39;t compare with our Zhaozhou Bridge, Lugou Bridge.",5.0,2018-03-16 23:25:31
18700194,https://ak-d.tripcdn.com/images/1i50112000dex2eb2B282.jpg,doudourw,"If you pass by, you can come and see, the bridge on the river, not many people come here.",5.0,2017-09-12 16:53:33
18700194,https://ak-d.tripcdn.com/images/1i53212000dex236aF023.jpg,echo_rmb,"This bridge is above Qingxichuan, with a long history and a particularly beautiful night view!",4.0,2015-11-24 14:45:48
18700194,https://ak-d.tripcdn.com/images/Z80u050000000sqh929ED.jpg,沐沐汎,The two streets are connected and the traffic is convenient.,5.0,2018-03-23 12:12:09
18700194,https://ak-d.tripcdn.com/images/0Z83x120008p18a2h3D41.jpg,M29***53,"Qingxichuan is a good place, listening to the Japanese variety of Sichuan, Guangtong Bridge is a bridge in Qingxichuan, do not have to come specially, pass by you can see.",4.0,2019-10-17 10:45:32
18700194,https://ak-d.tripcdn.com/images/fd/headphoto/g4/M08/8E/C9/CggYHlXO_NGAKjR8AAocnvL2PTc164.jpg,星野弥生,"Qingxichuan is a good place, listening to the Japanese variety of Sichuan, Guangtong Bridge is a bridge in Qingxichuan, do not have to come specially, pass by you can see.",4.0,2015-07-28 22:21:01
18700194,https://ak-d.tripcdn.com/images/1i54412000dex20ub5452.jpg,-小菜菜-,"An ancient bridge, suitable for taking pictures, but there is no special big look, come here, there is no need to come here",4.0,2015-07-22 17:14:54
