place_id,head_image,user_name,content,user_rating,create_time
36943791,https://ak-d.tripcdn.com/images/0a20j224x8u2e1tdrFC8B.jpg,나나.,"It was my first time in the forest, Zhongkanpo Land (Hanbang Land in the Forest), and I was full of things I didn&#39;t understand, but the local aunts taught me in detail, so I was able to spend half a day with peace of mind! 💓 I ate it with karetok (garetteok), potatoes, tomatoes, etc. If you are going to Jjimjilbang, I would like you to eat garae rice cake 😋 Address 51 Hogen-dong, Seoul, Seoul, Seoul, Seoul, Seoul, Seoul, Seoul, Seoul, Seoul, Seoul, Seoul, Seoul, Seoul, Seoul, Seoul, Seoul, Seoul, Seoul, Seoul, Seoul, Seoul, Seoul, Se Bongwonsa-gil, Seodaemun-gu 75-7 How to get there It takes about 10 minutes (a little far away) from the bus stop on the right side of Exit 3 of Shinmura Station on Subway Line 2.",5.0,2023-06-12 20:01:58
61996072,https://ak-d.tripcdn.com/images/0a24b2224ufbyyqf6B32D.jpg,Buihuongtrang,,5.0,2023-05-22 01:10:14
61996072,https://ak-d.tripcdn.com/images/0a25s2215fqba7vz5ADCE.jpg,Trang phạm như,"you need to buy clothes and accessories at cheap prices, please go to this area to shop, remember to pay enthusiastically",5.0,2023-07-28 22:08:30
61996072,https://ak-d.tripcdn.com/images/0a24p42159lx4df401FB1.jpg,tonychan04,"a very beautiful place to travel to, easy access and very good sceneries to look at",5.0,2023-11-25 18:34:41
61996072,https://ak-d.tripcdn.com/images/0a23o22349ojm6xb408DD.jpg,wong太,There are many jewelry stores in Dongdaemun Market ❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍,4.0,2023-03-11 18:54:22
61996072,https://ak-d.tripcdn.com/images/0a23o22349ojm6xb408DD.jpg,wong太,There are a lot of costume decorations ～ great 🤩🤩🤩🤩🤩🤩🤩😍😍😍😍😍😍😍😍,4.0,2023-03-11 18:55:11
61996072,https://ak-d.tripcdn.com/images/0a24a2215h097vjmoAE63.jpg,ボムとボム,I&#39;m going to buy handmade beads and parts. It&#39;s so wide that it&#39;s fun and you can stay forever 🤭,5.0,2023-11-13 07:05:02
95997738,https://ak-d.tripcdn.com/images/0a2092215e8fmvleoB3AC.jpg,늘행복가득하길,A great spot to challenge beginners as well!,5.0,2023-03-07 12:08:22
95997738,https://ak-d.tripcdn.com/images/0a2502224wisr6dohA415.jpg,빨간 색연필,Kimbab I ate at Maebongsan and Minarijeon ㅎㅎㅎ I think it&#39;s fun to go to Hasan to eat.,5.0,2023-09-23 11:23:33
94592,https://ak-d.tripcdn.com/images/1i55a12000dex2inkB7FE.jpg,M25***40,"It is really beautiful, there are traditional architectural styles everywhere, people are following the traditional cultural way, everything is so natural and beautiful, but the only problem is that there are really too many tourists",4.0,2019-11-08 23:49:25
94592,https://ak-d.tripcdn.com/images/0Z83112000adbpcdk1300.jpg,蓝星旅行家,"The characteristics of Hanok in Beicun can be summarized as two points, namely &quot;old method of evolution&quot; and &quot;decorative tendency&quot;. Although compared with traditional Hanok, there is no complete character; Such as lower roof slope, round beams, double eaves, narrow and multi-room numbers, but the North Village Hanok condenses the structure and beauty of Hanok. From the Hanok advertisement at that time, it reflected the requirements of urban housing such as density and anonymity, and the Hanok in Beicun, as a new urban housing type, has continued to develop to this day.",5.0,2019-08-11 12:13:30
94592,https://ak-d.tripcdn.com/images/1i54b12000dex2gdeE7AD.jpg,E20***63,"The cultural center of Hanok Village in Beicun is in this Hanok, where it not only introduces the history of the entire North Village but also introduces the traditions. Some folk culture of Korean houses, including pickled kimchi and ginseng wine, are not bad.",4.0,2019-04-18 16:23:36
94592,https://ak-d.tripcdn.com/images/0a20x2215e09y9ycwF2C5.jpg,바다 나그네,"When we talk about the image of Seoul, we think of &ldquo;building forest&rdquo; first. It is a place that broke my concept of hometown. I think it is the place where hanok was the most handsome place in modern times.",5.0,2023-02-14 05:42:23
94592,https://ak-d.tripcdn.com/images/0Z82712000agtpbyc30BA.jpg,灵玉之涵,"North Village Hanok is a famous attraction in Seoul, and it is also a must-see attraction. It is a traditional old house building, a bit similar to the hutongs and courtyards in old Beijing. There are still people living here, so remember not to make loud noises, do not disturb the residents, the scenery is very beautiful, It is very close to Gyeongbokgung Palace and Qingwatai.",5.0,2018-11-22 00:23:13
94592,https://ak-d.tripcdn.com/images/1h60b120008l724ua6BE9.jpg,Anny的旅行,"Before visiting Beicun, it is recommended to come here, there is a large map in Chinese. We just didn&#39;t come here, lost our way in Beicun, and couldn&#39;t find the most classic sixth scene. I had to come back to get the map, and then follow the map to find the classic scenery. There are volunteers here, and there are some exhibitions of Korean culture.",4.0,2016-03-31 14:07:25
