place_id,head_image,user_name,content,user_rating,create_time
133525207,https://ak-d.tripcdn.com/images/0a20a2224vlc7yujkD11F.jpg,Stark092,The beautiful view of the Gwanggyo Lake Park at night!!Such beautiful and stunning lights on the pathway and the building lights as well!,5.0,2023-06-29 12:14:24
133525207,https://ak-d.tripcdn.com/images/0a24g2224tsew7lwg1F92.jpg,Lil,I live near this park and go to take a break from the city to feel a more relaxed and slowed down environment. In the spring and summer it is great from picnics and walks.,5.0,2023-04-22 20:02:58
133525207,https://ak-d.tripcdn.com/images/0a21b2215dolm9q40251D.jpg,일본여행고수자,"Gwanggyo Lake Park is really well maintained, and various facilities such as toilets and bicycle air injectors are well equipped~ The night view at night is really pretty and it seems to be perfect for walking or exercising~!!",5.0,2023-01-27 17:47:35
133525207,https://ak-d.tripcdn.com/images/0a2472224pi6mc0bk8B29.jpg,tank****,"Gwanggyo Lake Park surrounded by apartment forests. There are two lakes. If you turn the surrounding road, it&#39;s 10km",5.0,2023-06-03 18:39:58
133525207,https://ak-d.tripcdn.com/images/0a21b2215dolm9q40251D.jpg,일본여행고수자,"It&#39;s really clean, the facilities are well equipped, and the night view is really a pretty park for a walk ~ 😄😄",5.0,2023-03-25 00:50:10
133525207,https://ak-d.tripcdn.com/images/0a22w22348fcoi9kw8C77.jpg,곤듀님,"It&#39;s really spacious, so it&#39;s a great place to walk !! ~",5.0,2022-09-19 14:32:13
133525207,https://ak-d.tripcdn.com/images/0a25l22347i6jadsx128A.jpg,itellxx,"Every time I come to Gwanggyo, I feel better.",5.0,2022-06-21 15:21:48
133525207,https://ak-d.tripcdn.com/images/1i50h12000dex2cnoF179.jpg,trip1,The surrounding scenery is very nice!,5.0,2023-02-14 21:55:26
133525207,https://ak-d.tripcdn.com/images/1i54d12000dex2bvn9345.jpg,_TI***z0,Good for a light walk,4.0,2023-04-13 22:48:17
133525207,https://ak-d.tripcdn.com/images/0a25t2224v9sczikh4043.jpg,하오하오초이,"There is also an ecological pond and a space to experience, so it is recommended to take your child to play. If you go up to the observatory, you can see the cool breeze and the view, so it was better and the cafe on the first floor was good.",4.0,2023-06-26 09:23:52
