place_id,head_image,user_name,content,user_rating,create_time
18687832,https://ak-d.tripcdn.com/images/0a24a2234ao54vwkw3582.jpg,딥여행러,Baseball is well concentrated in the night game and the literary stadium is good to see. There are fireworks displays on weekends. Is there a place where there are various things to see and eat as much as literature?,5.0,2023-04-08 16:50:34
18687832,https://ak-d.tripcdn.com/images/0a25j2234avx9z6cw0526.jpg,지글,It&#39;s much more comfortable than other stadiums and the seats are spacious.,5.0,2023-05-01 16:40:03
18687832,https://ak-d.tripcdn.com/images/0a22a2234b383z19t7049.jpg,호캉스제일좋아,It&#39;s clean and the goods shop is good.,5.0,2023-03-15 13:09:47
18687832,https://ak-d.tripcdn.com/images/0a25s22159vpyjda818C5.jpg,헬레니,"Now it&#39;s changed to SSG Lander Spark, and there&#39;s a lot of food and the atmosphere is really good :)",5.0,2022-07-23 22:10:13
18687832,https://ak-d.tripcdn.com/images/1i54d12000dex2bvn9345.jpg,M32***83,"Incheon&#39;s largest stadium, many Korean stars have held concerts here, and many international football events are also held here.",5.0,2022-01-03 02:11:17
18687832,https://ak-d.tripcdn.com/images/1i54d12000dex2bvn9345.jpg,M32***83,"A very modern stadium, it is very lively every game day.",5.0,2022-01-14 22:32:56
18687832,https://ak-d.tripcdn.com/images/a20ahk124gfecovrk741A.jpg,E32***78,its a very right place to be at... so good to enjoy a variety of games... wish to be there soon again...,5.0,2019-09-15 15:38:44
18687832,https://ak-d.tripcdn.com/images/Z8090z000000nadwo2968.jpg,破之殇,"Go to the Korean stream concert. Korea is really a Korean stream country, tickets for foreigners are all free! This also made me wait outside for more than two hours to get a free ticket! ! !",3.0,2019-07-17 00:07:00
18687832,https://ak-d.tripcdn.com/images/Z80c0z000000o0ovq64F2.jpg,热爱生活0618,"One of the venues for the 2002 World Cup, great design, great lawn, recommended to go once!",5.0,2018-01-15 20:56:38
18687832,https://ak-d.tripcdn.com/images/Z80a10000000o2k9uFDCB.jpg,天边的海999,"All major concerts and sports events in Incheon will be selected here, because before the Asian Games venue was officially completed in 2014, this is the only comprehensive large stadium.",3.0,2018-01-16 14:01:21
18687832,https://ak-d.tripcdn.com/images/1i50112000dex2eb2B282.jpg,_FB***18,Recommended to watch sk baseball,5.0,2019-06-24 11:32:30
95206,https://ak-d.tripcdn.com/images/1i50112000dex2eb2B282.jpg,coldwar,"On a steep hill, we walk along green brick roads and signposts. We can walk through rugged rocks, muddy stone steps and wooden steps. It&#39;s about 200 meters above sea level. It was a military fortress in the Korean era.",4.0,2017-11-18 13:47:54
95206,https://ak-d.tripcdn.com/images/Z80o080000002xtr26EC8.jpg,馨馨宁宁,"In the morning, we took the subway to the Exit of Emeishan Station, just leave Exit 2. We mainly follow the local people, there is a steep slope, there is a huge Goguryo Pavilion on the top of the mountain. The scenery is magnificent. It&#39;s a quiet place. Along the way, there are some Korean and English signs. You can climb at night.",4.0,2017-07-04 17:34:59
95206,https://ak-d.tripcdn.com/images/0a2423215ck1dul9s87C9.jpg,nottorii,The view of downtown Seoul from above is very good~~~,5.0,2022-09-07 01:01:04
95206,https://ak-d.tripcdn.com/images/0a249224x8u4ea3ka8DB4.jpg,TourdeMonde,It&#39;s a wonderful sunrise scenery of Mt. Acha! The gradation sky is beautiful,5.0,2023-01-04 11:54:02
95206,https://ak-d.tripcdn.com/images/0a22522347v3fpj1cF0CE.jpg,여행죠아요,"It&#39;s perfect to go to a famous tteokbokki restaurant nearby and go here. It&#39;s near the station, so it&#39;s a great advantage to come and go.",5.0,2022-07-17 20:06:17
95206,https://ak-d.tripcdn.com/images/1i55t12000dex1sw610BA.jpg,김뭬뭬,Good for light climbing. Recommended for beginners.,5.0,2022-05-29 12:27:54
95206,https://ak-d.tripcdn.com/images/0a24z3224pj93emc077D8.jpg,데버고,Good for walking and climbing at a reasonable height,5.0,2022-02-10 00:32:16
95206,https://ak-d.tripcdn.com/images/0a20n223459d1gkuqEC58.jpg,제이요,Close to the street and good air,5.0,2021-11-22 22:09:20
95206,https://ak-d.tripcdn.com/images/1i50112000dex2eb2B282.jpg,紫色的毛衣,"The environment here is very good, the trees are shady and the air is fresh. It&#39;s very suitable for taking old people and children to visit. The traffic here is also very convenient and worth recommending.",5.0,2017-03-05 11:22:49
95206,https://ak-d.tripcdn.com/images/1i54b12000dex2gdeE7AD.jpg,游在这方天地,"The mountain city is hexagonal, close to the valley, with beautiful natural scenery. It is a good place to climb the mountain.",5.0,2015-12-29 19:33:31
95206,https://ak-d.tripcdn.com/images/1i50112000dex2eb2B282.jpg,coldwar,"Ajishan City is a ruin of a hill more than 200 meters away, you can relax in the surrounding park. The hill is the famous sunrise place in Seoul. There is no ticket. Because you can take the exit 2 of Metro Line 5 to the ruins, many people climb the mountain in the morning to exercise.",3.0,2019-03-03 16:27:45
95206,https://ak-d.tripcdn.com/images/0Z84j120008wnpu0s9952.jpg,jennynui,"The environment is very good, and the air here is very fresh, all kinds of plants are very dense feeling, like quiet and walking relatives can come here.",5.0,2014-03-10 18:08:52
