place_id,place_name,comm_score,cover_image_url,location,tag_list,coordinate_type,latitude,longitude,address,description
144751453,Bul-Amsan,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Namyangju-si,,GCJ02,37.663579,127.095217,"Gyeonggi-do, Namyangju-si, 별내동",No Description
95200,Heolleung / Illeung,4.1,https://ak-d.tripcdn.com/images/0ww3f12000cm0qpnc0DA3.jpg,Seoul,"['Historical Sites', 'UNESCO World Heritage - Cultural Sites', 'Cemeteries']",GCJ02,37.464935,127.081768,"San 13-1, Naegok-dong, Seoul 137-180, South Korea","Located in Gok-dong, Seocho-gu, Seoul, and at the foot of Daemu Mountain, Xianin Mausoleum is the collective name of the two mausoleums of Xianling Mausoleum and Inling Mausoleum. Heonneung is the mausoleum of King Taejong (1367-1422) and Queen Wonkyung (1365-1420), the third king of Joseon Dynasty, and Inneung is the tomb of King Sunjo (1790-1834) and Queen Chunwon (1789-1789), the 24th king of Joseon Dynasty. 1857) of the mausoleum. The tombs of Joseon kings have extremely important historical value and are all included in the UNESCO World Cultural Heritage List."
144621922,MEGABOX Gangdong,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seoul,,GCJ02,37.528405,127.125351,"48 Seongnae-ro, Gangdong-gu, Seoul, South Korea",No Description
136921602,Bucheon One Million Rose Garden,5.0,https://ak-d.tripcdn.com/images/fd/tg/g2/M09/C4/B0/CghzgVW7H_mAHhf4AABD5Ex5trU893.jpg,Bucheon-si,['Gardens'],GCJ02,37.51635,126.792332,"100 Bucheon-ro 354beon-gil, 원미구 Bucheon-si, Gyeonggi-do, South Korea",No Description
99592775,Amorepacific Museum of Art,0.0,https://ak-d.tripcdn.com/images/0ww22120008yiw4s540F4.jpg,Seoul,['Fine Art Galleries'],GCJ02,37.528786,126.968395,"100 Hangang-daero, Yongsan-gu, Seoul, South Korea",No Description
20905814,Jangchung Arena,4.5,https://ak-d.tripcdn.com/images/0ww6b12000de6h0i9DA8C.jpg,Seoul,"['Gyms', 'Exhibition Halls']",GCJ02,37.558172,127.006718,"241, Dongho-ro, Jung-gu, Seoul 04605 South Korea","Jangchung Gymnasium was built in 1963 and is a gymnasium left over from the Seoul Olympics. The appearance of the gymnasium is very traditional, it is a circular dome-style building. It looks a bit old because of its age."
65176614,KINTEX (Korea International Exhibition Center),0.0,https://ak-d.tripcdn.com/images/0105d12000c90pvt30BAC.jpg,Goyang-si,['Exhibition Halls'],GCJ02,37.667201,126.743448,"217-60 Kintex-ro, Ilsanseo-gu, Goyang-si, Gyeonggi-do, South Korea2600, Dahua-dong, Ilsan-gu, Goyang-si, Gyeonggi-do",No Description
142830425,"Sinpo International Market, Incheon",0.0,https://ak-d.tripcdn.com/images/0ww5h12000d4pyrt25816.jpg,Incheon,"['Markets', 'Featured Neighborhoods']",GCJ02,37.471388,126.627208,"6-6 신포동 Jung-gu, Incheon",No Description
144651782,LOTTE CINEMA Gwangmyeong,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Gwangmyeong,,GCJ02,37.479442,126.855366,"970 Ori-ro, Gwangmyeong-si, Gyeonggi-do, South Korea",No Description
65177674,Incheon Children Science Museum,5.0,https://ak-d.tripcdn.com/images/0104012000c6uclsh8D60.png,Incheon,"['Science & Technology Museums', 'Museums']",GCJ02,37.551833,126.739364,"21 Bangchuk-ro, Gyeyang-gu, Incheon, South Korea",No Description
