place_id,head_image,user_name,content,user_rating,create_time
50637492,https://ak-d.tripcdn.com/images/Z8070v000000k1tg7D66D.jpg,_TS***w3,"It&#39;s the home theater of the Universal Ballet. Every December, a beautiful large Christmas tree appears in front of the theater in accordance with the walnut cuttlefish performance. 🎄",5.0,2021-11-02 18:59:53
10757986,https://ak-d.tripcdn.com/images/0a22w2215dgy9yvio3876.jpg,The World Is Mine,"I went to the cute Ssamji-gil shopping mall located in Insa-dong ^^ The weather is cool, there are so many things to see here and there, and foreigners are all crazy to take pictures. ㅎㅎ Now, in fact, Corona It&#39;s over, so stop by ^^",5.0,2023-05-17 11:39:04
10757986,https://ak-d.tripcdn.com/images/Z80a15000000xc4c026E4.jpg,朝露1975,"A market in Insadong, there are people at the door, so it is called the everyone market, open at 19:00 every day, there are three floors, selling things are all kinds of daily necessities, clothes, decorations and so on.",5.0,2019-06-06 12:57:29
10757986,https://ak-d.tripcdn.com/images/0a25s22159vpyjda818C5.jpg,헬레니,"There are many pretty taverns, and the commemorative lights on the Buddha&#39;s birthday are beautiful ♡",5.0,2023-05-28 09:54:01
10757986,https://ak-d.tripcdn.com/images/0a2122224turj1e695CDF.jpg,주짱91,It&#39;s fun and there are many things to see. There are many workshops and you can buy gifts. ㅎ,5.0,2023-03-25 13:36:35
10757986,https://ak-d.tripcdn.com/images/0Z83o12000c3phaey8989.jpg,零零在哪里,"Worth a visit, very interesting hahahaha",5.0,2023-06-03 00:46:53
10757986,https://ak-d.tripcdn.com/images/0a26x2224v0spkusw7D8A.jpg,Daaolung,"There were many cute general stores. Overall, there aren&#39;t many Korean-style items at a reasonable price, but there was a shop selling good miscellaneous goods for rose-sown souvenirs on the street in front of me.",5.0,2023-05-10 22:19:35
10757986,https://ak-d.tripcdn.com/images/0a22z2215faxalf8wF83B.jpg,the daydream parade,"loved the beautiful design of the building, its so special! there are lots of craft stores and delicious food in there, be sure to visit the poo cafe above!",5.0,2023-08-01 17:03:35
10757986,https://ak-d.tripcdn.com/images/0a249224x8u4ea3ka8DB4.jpg,TourdeMonde,"Insa-dong Ssamji-gil!! I like it because there are many things to experience with children. It feels less business than before, but an iconic place",5.0,2023-03-07 14:58:34
10757986,https://ak-d.tripcdn.com/images/0a24k2224sdehctow6607.jpg,미투스,Insa-dong Ssamjigil! I like to buy cute props to draw caricatures,4.0,2023-01-10 19:31:44
10757986,https://ak-d.tripcdn.com/images/0a23u2215d6eqjavkDDD9.jpg,민녕2,"If you say Insa-dong, you&#39;ll be a ssamji! It&#39;s a place with a lot of memories, but I&#39;ve been visiting it for a long time.",5.0,2022-11-01 21:56:11
10757986,https://ak-d.tripcdn.com/images/0a249224x8u4ea3ka8DB4.jpg,TourdeMonde,"There are many places where you can experience various things with your child, Ssamji-gil, which has become a mascot in Insa-dong.",4.0,2023-03-08 01:04:00
