place_id,place_name,comm_score,cover_image_url,location,tag_list,coordinate_type,latitude,longitude,address,description
134724986,Yongsan park,0.0,https://ak-d.tripcdn.com/images/1me0y12000bpo0t9f50F1.jpg,Seoul,['City Parks'],GCJ02,37.520542,126.98866,"235-101 Seobinggo-dong, Yongsan-gu, Seoul, Korea",No Description
147673104,Gwanghwamun Art Hall,0.0,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C.jpg,Seoul,,GCJ02,37.57421,126.964648,"21 Inwangsan-ro 1-gil, Jongno-gu, Seoul",No Description
143994068,Seongsu Bridge,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.537047,127.034935,"Seoul, South Korea",No Description
147357041,Daeungjeon Hall,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.573843,126.981811,"45 Gyeonji-dong, Jongno-gu, Seoul, South Korea",No Description
147585873,Modern History Memorial Hall,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.643472,127.00275,"114 4.19-ro, Ui-dong, Gangbuk-gu, Seoul, South Korea",No Description
146767246,Yeombulsa,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Anyang,,GCJ02,37.42867,126.934331,"South Korea, Gyeonggi-do, Anyang-si, Manan-gu, 석수1동 산17",No Description
147376739,Amsa Ecological Park,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.556152,127.12433,"660-3 Amsa-dong, Gangdong-gu, Seoul, South Korea",No Description
144008478,Dongho Bridge,0.0,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,Seoul,,GCJ02,37.536178,127.02105,"Oksu-dong, Seongdong-gu, Seoul",No Description
94594,Picasso Street,4.3,https://ak-d.tripcdn.com/images/100m1f000001gznuo67F1.jpg,Seoul,['Featured Neighborhoods'],GCJ02,37.550546,126.9242,"360-28 Seogyo-dong, Mapo-gu, Seoul","The Picasso Graffiti Street near the TRICKEYE 3D Museum is located in the youthful Hongdae area. Hongik University, famous for its art and design, is always filled with the spirits of passionate young people, and fun can be found on the walls."
23487437,Ho-Am Art Museum,4.8,https://ak-d.tripcdn.com/images/0ww5l120008y8b782AE89.jpg,Yongin-si,['Art Museums'],GCJ02,37.294533,127.191628,"38 Everland-ro 562Beon-gil, Pogog-eup, Cheoin-gu, Yongin-si, Gyeonggi-do, South Korea","The Hoam Art Museum is located in Yongin Everland, a place where you can see wonderful works of art. The art exhibitions here are mainly held in the main building of the Hanok style. From the relics of the prehistoric era to the modern art works, there are dazzling and all-inclusive, including more than 100 exhibits including national treasures, which are designated as cultural properties. Visitors can view Buddhist art works, texts and pictures, ceramics and other exhibits here."
